id,gene_id,reference_id,created_at,updated_at
4911,5925,13843,2021-04-27 15:25:55.686652,2021-04-27 15:25:55.686652
4912,5926,2126,2021-04-27 15:25:58.663693,2021-04-27 15:25:58.663693
4913,5929,13727,2021-04-27 15:26:02.618028,2021-04-27 15:26:02.618028
4914,5930,14035,2021-04-27 15:26:04.122672,2021-04-27 15:26:04.122672
4915,5930,14036,2021-04-27 15:26:04.240167,2021-04-27 15:26:04.240167
4916,5930,13656,2021-04-27 15:26:05.089845,2021-04-27 15:26:05.089845
4917,5930,224,2021-04-27 15:26:06.647265,2021-04-27 15:26:06.647265
4918,5931,13623,2021-04-27 15:26:08.390797,2021-04-27 15:26:08.390797
4919,2538,14036,2021-04-27 15:26:10.517889,2021-04-27 15:26:10.517889
4920,2538,14037,2021-04-27 15:26:10.615909,2021-04-27 15:26:10.615909
4921,2538,14039,2021-04-27 15:26:15.260882,2021-04-27 15:26:15.260882
4922,2538,10151,2021-04-27 15:26:15.391982,2021-04-27 15:26:15.391982
4923,2538,14040,2021-04-27 15:26:15.692690,2021-04-27 15:26:15.692690
4924,2538,14043,2021-04-27 15:26:15.978979,2021-04-27 15:26:15.978979
4925,2538,8344,2021-04-27 15:26:17.279702,2021-04-27 15:26:17.279702
4926,5932,14044,2021-04-27 15:26:21.241249,2021-04-27 15:26:21.241249
4927,283,2445,2021-04-27 15:26:22.927629,2021-04-27 15:26:22.927629
4928,283,5742,2021-04-27 15:26:23.381548,2021-04-27 15:26:23.381548
4929,283,14045,2021-04-27 15:26:23.566633,2021-04-27 15:26:23.566633
4930,283,14047,2021-04-27 15:26:23.719276,2021-04-27 15:26:23.719276
4931,283,5129,2021-04-27 15:26:23.947183,2021-04-27 15:26:23.947183
4932,283,14051,2021-04-27 15:26:24.091292,2021-04-27 15:26:24.091292
4933,283,14055,2021-04-27 15:26:25.000933,2021-04-27 15:26:25.000933
4934,283,132,2021-04-27 15:26:25.964841,2021-04-27 15:26:25.964841
4935,5937,14078,2021-04-27 15:26:26.990496,2021-04-27 15:26:26.990496
4936,10,14079,2021-04-27 15:26:28.072326,2021-04-27 15:26:28.072326
4937,10,2070,2021-04-27 15:26:28.600864,2021-04-27 15:26:28.600864
4938,10,14080,2021-04-27 15:26:28.795620,2021-04-27 15:26:28.795620
4939,10,14083,2021-04-27 15:26:29.073710,2021-04-27 15:26:29.073710
4940,10,2736,2021-04-27 15:26:29.149508,2021-04-27 15:26:29.149508
4941,10,14088,2021-04-27 15:26:29.435534,2021-04-27 15:26:29.435534
4942,10,14113,2021-04-27 15:26:30.854852,2021-04-27 15:26:30.854852
4943,10,14114,2021-04-27 15:26:30.967869,2021-04-27 15:26:30.967869
4944,10,14143,2021-04-27 15:26:34.246114,2021-04-27 15:26:34.246114
4945,10,5129,2021-04-27 15:26:38.992079,2021-04-27 15:26:38.992079
4946,10,7968,2021-04-27 15:26:39.375065,2021-04-27 15:26:39.375065
4947,5938,14246,2021-04-27 15:26:43.662931,2021-04-27 15:26:43.662931
4948,5938,14247,2021-04-27 15:26:49.523507,2021-04-27 15:26:49.523507
4949,5938,14248,2021-04-27 15:26:51.308824,2021-04-27 15:26:51.308824
4950,5938,14249,2021-04-27 15:26:54.811118,2021-04-27 15:26:54.811118
4951,5938,14250,2021-04-27 15:26:55.314702,2021-04-27 15:26:55.314702
4952,5938,14252,2021-04-27 15:27:04.233748,2021-04-27 15:27:04.233748
4953,5938,14253,2021-04-27 15:27:10.590825,2021-04-27 15:27:10.590825
4954,5938,14254,2021-04-27 15:27:13.224305,2021-04-27 15:27:13.224305
4955,5938,7406,2021-04-27 15:27:30.057178,2021-04-27 15:27:30.057178
4956,5940,14255,2021-04-27 15:27:35.802277,2021-04-27 15:27:35.802277
4957,5941,14255,2021-04-27 15:27:36.592262,2021-04-27 15:27:36.592262
4958,5941,13395,2021-04-27 15:27:36.730056,2021-04-27 15:27:36.730056
4959,5942,14256,2021-04-27 15:27:44.232240,2021-04-27 15:27:44.232240
4960,5942,14257,2021-04-27 15:27:46.198163,2021-04-27 15:27:46.198163
4961,3960,14258,2021-04-27 15:27:47.984283,2021-04-27 15:27:47.984283
4962,1703,14259,2021-04-27 15:27:49.383838,2021-04-27 15:27:49.383838
4963,1703,14260,2021-04-27 15:27:57.034500,2021-04-27 15:27:57.034500
4964,2180,4684,2021-04-27 15:27:58.432040,2021-04-27 15:27:58.432040
4965,2180,7222,2021-04-27 15:28:00.480501,2021-04-27 15:28:00.480501
4966,3368,14262,2021-04-27 15:28:03.153031,2021-04-27 15:28:03.153031
4967,3368,5044,2021-04-27 15:28:11.126724,2021-04-27 15:28:11.126724
4968,3368,9093,2021-04-27 15:28:16.227556,2021-04-27 15:28:16.227556
4969,3368,14270,2021-04-27 15:28:19.404772,2021-04-27 15:28:19.404772
4970,3368,14271,2021-04-27 15:28:25.146578,2021-04-27 15:28:25.146578
4971,5947,9487,2021-04-27 15:28:44.282601,2021-04-27 15:28:44.282601
4972,1404,14272,2021-04-27 15:29:02.470971,2021-04-27 15:29:02.470971
4973,1404,14273,2021-04-27 15:29:04.601195,2021-04-27 15:29:04.601195
4974,1404,8811,2021-04-27 15:29:08.392563,2021-04-27 15:29:08.392563
4975,1404,14276,2021-04-27 15:29:08.794759,2021-04-27 15:29:08.794759
4976,1404,14277,2021-04-27 15:29:12.272888,2021-04-27 15:29:12.272888
4977,1404,132,2021-04-27 15:29:12.758856,2021-04-27 15:29:12.758856
4978,2239,14278,2021-04-27 15:29:17.556369,2021-04-27 15:29:17.556369
4979,1422,12762,2021-04-27 15:29:19.961492,2021-04-27 15:29:19.961492
4980,1422,14279,2021-04-27 15:29:20.175122,2021-04-27 15:29:20.175122
4981,1422,14280,2021-04-27 15:29:20.659545,2021-04-27 15:29:20.659545
4982,1422,14281,2021-04-27 15:29:21.138319,2021-04-27 15:29:21.138319
4983,1422,14282,2021-04-27 15:29:23.370931,2021-04-27 15:29:23.370931
4984,658,12762,2021-04-27 15:29:23.966090,2021-04-27 15:29:23.966090
4985,658,14283,2021-04-27 15:29:24.147722,2021-04-27 15:29:24.147722
4986,658,1013,2021-04-27 15:29:24.520361,2021-04-27 15:29:24.520361
4987,658,6459,2021-04-27 15:29:24.639042,2021-04-27 15:29:24.639042
4988,5953,14285,2021-04-27 15:29:27.319187,2021-04-27 15:29:27.319187
4989,5958,14286,2021-04-27 15:29:33.375437,2021-04-27 15:29:33.375437
4990,817,887,2021-04-27 15:29:34.386288,2021-04-27 15:29:34.386288
4991,5960,14287,2021-04-27 15:29:41.666164,2021-04-27 15:29:41.666164
4992,5960,14288,2021-04-27 15:29:41.781865,2021-04-27 15:29:41.781865
4993,5961,14289,2021-04-27 15:29:45.057751,2021-04-27 15:29:45.057751
4994,5962,14290,2021-04-27 15:29:47.050721,2021-04-27 15:29:47.050721
4995,5962,7405,2021-04-27 15:29:47.399717,2021-04-27 15:29:47.399717
4996,3287,14291,2021-04-27 15:29:49.997082,2021-04-27 15:29:49.997082
4997,3287,7405,2021-04-27 15:29:50.508715,2021-04-27 15:29:50.508715
4998,5963,7405,2021-04-27 15:29:53.230915,2021-04-27 15:29:53.230915
4999,5964,14293,2021-04-27 15:29:54.291091,2021-04-27 15:29:54.291091
5000,5964,7405,2021-04-27 15:29:54.514694,2021-04-27 15:29:54.514694
5001,5965,14293,2021-04-27 15:29:55.977915,2021-04-27 15:29:55.977915
5002,5965,7405,2021-04-27 15:29:56.827295,2021-04-27 15:29:56.827295
5003,5966,7405,2021-04-27 15:29:58.505296,2021-04-27 15:29:58.505296
5004,5967,7405,2021-04-27 15:29:59.420854,2021-04-27 15:29:59.420854
5005,5968,14294,2021-04-27 15:30:04.250629,2021-04-27 15:30:04.250629
5006,5968,14300,2021-04-27 15:30:04.959886,2021-04-27 15:30:04.959886
5007,5968,14301,2021-04-27 15:30:06.356108,2021-04-27 15:30:06.356108
5008,5968,7405,2021-04-27 15:30:06.458880,2021-04-27 15:30:06.458880
5009,5969,6367,2021-04-27 15:30:13.894620,2021-04-27 15:30:13.894620
5010,5969,14302,2021-04-27 15:30:14.007868,2021-04-27 15:30:14.007868
5011,5969,7405,2021-04-27 15:30:15.042500,2021-04-27 15:30:15.042500
5012,2614,14290,2021-04-27 15:30:18.498690,2021-04-27 15:30:18.498690
5013,2614,7405,2021-04-27 15:30:19.012428,2021-04-27 15:30:19.012428
5014,2293,14304,2021-04-27 15:30:21.378816,2021-04-27 15:30:21.378816
5015,2293,14290,2021-04-27 15:30:21.557573,2021-04-27 15:30:21.557573
5016,2293,7405,2021-04-27 15:30:21.909333,2021-04-27 15:30:21.909333
5017,3047,1659,2021-04-27 15:30:25.543799,2021-04-27 15:30:25.543799
5018,5971,14305,2021-04-27 15:30:26.799543,2021-04-27 15:30:26.799543
5019,5974,14306,2021-04-27 15:30:30.783572,2021-04-27 15:30:30.783572
5020,5979,14308,2021-04-27 15:30:41.341750,2021-04-27 15:30:41.341750
5021,5980,14308,2021-04-27 15:30:42.267099,2021-04-27 15:30:42.267099
5022,5981,14308,2021-04-27 15:30:43.086091,2021-04-27 15:30:43.086091
5023,5982,14308,2021-04-27 15:30:44.309678,2021-04-27 15:30:44.309678
5024,5990,14309,2021-04-27 15:30:54.365170,2021-04-27 15:30:54.365170
5025,5994,14310,2021-04-27 15:31:00.875743,2021-04-27 15:31:00.875743
5026,1216,14311,2021-04-27 15:31:01.486962,2021-04-27 15:31:01.486962
5027,1216,14312,2021-04-27 15:31:02.444168,2021-04-27 15:31:02.444168
5028,1216,14313,2021-04-27 15:31:03.079055,2021-04-27 15:31:03.079055
5029,1216,132,2021-04-27 15:31:05.305789,2021-04-27 15:31:05.305789
5030,5996,14314,2021-04-27 15:31:07.327148,2021-04-27 15:31:07.327148
5031,5996,14315,2021-04-27 15:31:17.593537,2021-04-27 15:31:17.593537
5032,5996,14318,2021-04-27 15:31:21.245044,2021-04-27 15:31:21.245044
5033,5996,14319,2021-04-27 15:31:24.238405,2021-04-27 15:31:24.238405
5034,5996,14327,2021-04-27 15:31:26.840931,2021-04-27 15:31:26.840931
5035,1847,132,2021-04-27 15:31:35.623494,2021-04-27 15:31:35.623494
5036,414,14329,2021-04-27 15:31:37.552557,2021-04-27 15:31:37.552557
5037,414,6906,2021-04-27 15:31:39.636403,2021-04-27 15:31:39.636403
5038,414,132,2021-04-27 15:31:40.020462,2021-04-27 15:31:40.020462
5039,6001,14330,2021-04-27 15:31:45.879147,2021-04-27 15:31:45.879147
5040,1332,14331,2021-04-27 15:31:48.381176,2021-04-27 15:31:48.381176
5041,1332,14332,2021-04-27 15:31:48.532136,2021-04-27 15:31:48.532136
5042,1332,14333,2021-04-27 15:31:49.165280,2021-04-27 15:31:49.165280
5043,1332,14334,2021-04-27 15:31:49.392403,2021-04-27 15:31:49.392403
5044,1332,4865,2021-04-27 15:31:51.648143,2021-04-27 15:31:51.648143
5045,1332,14336,2021-04-27 15:31:51.822355,2021-04-27 15:31:51.822355
5046,1332,14338,2021-04-27 15:31:52.653069,2021-04-27 15:31:52.653069
5047,1332,14339,2021-04-27 15:31:52.889448,2021-04-27 15:31:52.889448
5048,3764,7358,2021-04-27 15:31:55.666799,2021-04-27 15:31:55.666799
5049,6002,14342,2021-04-27 15:31:59.097933,2021-04-27 15:31:59.097933
5050,119,14343,2021-04-27 15:32:06.381167,2021-04-27 15:32:06.381167
5051,119,14344,2021-04-27 15:32:08.986113,2021-04-27 15:32:08.986113
5052,119,700,2021-04-27 15:32:09.109485,2021-04-27 15:32:09.109485
5053,119,14348,2021-04-27 15:32:12.791915,2021-04-27 15:32:12.791915
5054,119,5534,2021-04-27 15:32:12.874073,2021-04-27 15:32:12.874073
5055,119,14350,2021-04-27 15:32:13.027804,2021-04-27 15:32:13.027804
5056,119,132,2021-04-27 15:32:13.096669,2021-04-27 15:32:13.096669
5057,119,14354,2021-04-27 15:32:14.013237,2021-04-27 15:32:14.013237
5058,119,14355,2021-04-27 15:32:14.163357,2021-04-27 15:32:14.163357
5059,119,5122,2021-04-27 15:32:14.414178,2021-04-27 15:32:14.414178
5060,119,14356,2021-04-27 15:32:14.945473,2021-04-27 15:32:14.945473
5061,119,14357,2021-04-27 15:32:15.115097,2021-04-27 15:32:15.115097
5062,119,14360,2021-04-27 15:32:15.368010,2021-04-27 15:32:15.368010
5063,119,5516,2021-04-27 15:32:16.053313,2021-04-27 15:32:16.053313
5064,119,13091,2021-04-27 15:32:17.310172,2021-04-27 15:32:17.310172
5065,119,14361,2021-04-27 15:32:17.800671,2021-04-27 15:32:17.800671
5066,119,14364,2021-04-27 15:32:18.342696,2021-04-27 15:32:18.342696
5067,119,14363,2021-04-27 15:32:18.941062,2021-04-27 15:32:18.941062
5068,119,14365,2021-04-27 15:32:19.296751,2021-04-27 15:32:19.296751
5069,119,5559,2021-04-27 15:32:20.027020,2021-04-27 15:32:20.027020
5070,119,14366,2021-04-27 15:32:20.924712,2021-04-27 15:32:20.924712
5071,119,14367,2021-04-27 15:32:21.077673,2021-04-27 15:32:21.077673
5072,119,14353,2021-04-27 15:32:21.357068,2021-04-27 15:32:21.357068
5073,119,14371,2021-04-27 15:32:21.454724,2021-04-27 15:32:21.454724
5074,119,11292,2021-04-27 15:32:21.623137,2021-04-27 15:32:21.623137
5075,119,14392,2021-04-27 15:32:23.073132,2021-04-27 15:32:23.073132
5076,119,14431,2021-04-27 15:32:25.780442,2021-04-27 15:32:25.780442
5077,119,10397,2021-04-27 15:32:33.773517,2021-04-27 15:32:33.773517
5078,119,14398,2021-04-27 15:32:34.627919,2021-04-27 15:32:34.627919
5079,6008,3178,2021-04-27 15:32:38.222847,2021-04-27 15:32:38.222847
5080,6009,14312,2021-04-27 15:32:40.911384,2021-04-27 15:32:40.911384
5081,6011,2926,2021-04-27 15:32:44.184319,2021-04-27 15:32:44.184319
5082,6011,2927,2021-04-27 15:32:44.457983,2021-04-27 15:32:44.457983
5083,6012,11061,2021-04-27 15:32:45.602428,2021-04-27 15:32:45.602428
5084,6012,14458,2021-04-27 15:32:45.921838,2021-04-27 15:32:45.921838
5085,6016,10885,2021-04-27 15:32:57.062009,2021-04-27 15:32:57.062009
5086,6016,14460,2021-04-27 15:32:57.805756,2021-04-27 15:32:57.805756
5087,6016,14461,2021-04-27 15:32:57.939284,2021-04-27 15:32:57.939284
5088,6016,2591,2021-04-27 15:32:58.150273,2021-04-27 15:32:58.150273
5089,2701,8767,2021-04-27 15:33:12.480824,2021-04-27 15:33:12.480824
5090,1535,8767,2021-04-27 15:33:17.296021,2021-04-27 15:33:17.296021
5091,1348,14463,2021-04-27 15:33:26.474216,2021-04-27 15:33:26.474216
5092,1348,14464,2021-04-27 15:33:27.019600,2021-04-27 15:33:27.019600
5093,4576,2670,2021-04-27 15:33:31.980711,2021-04-27 15:33:31.980711
5094,6023,6796,2021-04-27 15:33:42.323787,2021-04-27 15:33:42.323787
5095,6024,6796,2021-04-27 15:33:50.769032,2021-04-27 15:33:50.769032
5096,6024,14465,2021-04-27 15:33:51.057667,2021-04-27 15:33:51.057667
5097,6025,2584,2021-04-27 15:33:59.801337,2021-04-27 15:33:59.801337
5098,6025,14466,2021-04-27 15:34:00.198199,2021-04-27 15:34:00.198199
5099,6026,6796,2021-04-27 15:34:01.001151,2021-04-27 15:34:01.001151
5100,6027,14465,2021-04-27 15:34:06.110897,2021-04-27 15:34:06.110897
5101,6027,14467,2021-04-27 15:34:06.659529,2021-04-27 15:34:06.659529
5102,6027,14468,2021-04-27 15:34:09.144524,2021-04-27 15:34:09.144524
5103,6027,10617,2021-04-27 15:34:11.974247,2021-04-27 15:34:11.974247
5104,6027,14469,2021-04-27 15:34:15.739541,2021-04-27 15:34:15.739541
5105,6027,9873,2021-04-27 15:34:16.567943,2021-04-27 15:34:16.567943
5106,6027,14475,2021-04-27 15:34:21.711756,2021-04-27 15:34:21.711756
5107,6027,14476,2021-04-27 15:34:22.453318,2021-04-27 15:34:22.453318
5108,6027,14477,2021-04-27 15:34:24.086632,2021-04-27 15:34:24.086632
5109,6027,14466,2021-04-27 15:34:26.405793,2021-04-27 15:34:26.405793
5110,6027,12461,2021-04-27 15:34:26.587035,2021-04-27 15:34:26.587035
5111,6027,14478,2021-04-27 15:34:32.958375,2021-04-27 15:34:32.958375
5112,6027,14479,2021-04-27 15:34:35.865385,2021-04-27 15:34:35.865385
5113,6028,14481,2021-04-27 15:34:39.457104,2021-04-27 15:34:39.457104
5114,6028,14482,2021-04-27 15:34:45.072081,2021-04-27 15:34:45.072081
5115,6028,4769,2021-04-27 15:34:45.448808,2021-04-27 15:34:45.448808
5116,6028,11242,2021-04-27 15:34:51.410299,2021-04-27 15:34:51.410299
5117,6028,4633,2021-04-27 15:34:51.875815,2021-04-27 15:34:51.875815
5118,6028,6031,2021-04-27 15:34:51.973688,2021-04-27 15:34:51.973688
5119,6029,14483,2021-04-27 15:35:02.696988,2021-04-27 15:35:02.696988
5120,6031,1621,2021-04-27 15:35:04.578184,2021-04-27 15:35:04.578184
5121,824,7407,2021-04-27 15:35:08.392043,2021-04-27 15:35:08.392043
5122,824,7409,2021-04-27 15:35:09.362579,2021-04-27 15:35:09.362579
5123,824,132,2021-04-27 15:35:09.888076,2021-04-27 15:35:09.888076
5124,824,7412,2021-04-27 15:35:10.461399,2021-04-27 15:35:10.461399
5125,824,7427,2021-04-27 15:35:10.552186,2021-04-27 15:35:10.552186
5126,824,7431,2021-04-27 15:35:11.426722,2021-04-27 15:35:11.426722
5127,1887,14484,2021-04-27 15:35:12.465619,2021-04-27 15:35:12.465619
5128,1887,14485,2021-04-27 15:35:13.016051,2021-04-27 15:35:13.016051
5129,1887,14486,2021-04-27 15:35:15.692198,2021-04-27 15:35:15.692198
5130,1887,6145,2021-04-27 15:35:16.050880,2021-04-27 15:35:16.050880
5131,1887,14487,2021-04-27 15:35:18.654702,2021-04-27 15:35:18.654702
5132,1887,14478,2021-04-27 15:35:23.884902,2021-04-27 15:35:23.884902
5133,6032,14484,2021-04-27 15:35:27.673592,2021-04-27 15:35:27.673592
5134,6032,14485,2021-04-27 15:35:28.601163,2021-04-27 15:35:28.601163
5135,6032,14486,2021-04-27 15:35:31.963989,2021-04-27 15:35:31.963989
5136,6032,6145,2021-04-27 15:35:32.280324,2021-04-27 15:35:32.280324
5137,6032,14488,2021-04-27 15:35:35.269831,2021-04-27 15:35:35.269831
5138,6032,14478,2021-04-27 15:35:42.065602,2021-04-27 15:35:42.065602
5139,6033,7323,2021-04-27 15:35:54.327571,2021-04-27 15:35:54.327571
5140,6033,10630,2021-04-27 15:35:54.516225,2021-04-27 15:35:54.516225
5141,6033,960,2021-04-27 15:35:56.910435,2021-04-27 15:35:56.910435
5142,6033,2665,2021-04-27 15:35:57.358595,2021-04-27 15:35:57.358595
5143,6033,14492,2021-04-27 15:35:57.553831,2021-04-27 15:35:57.553831
5144,6033,7899,2021-04-27 15:36:02.902579,2021-04-27 15:36:02.902579
5145,6033,14495,2021-04-27 15:36:03.039566,2021-04-27 15:36:03.039566
5146,6033,14496,2021-04-27 15:36:03.723710,2021-04-27 15:36:03.723710
5147,6033,14497,2021-04-27 15:36:04.467613,2021-04-27 15:36:04.467613
5148,6033,14498,2021-04-27 15:36:08.215298,2021-04-27 15:36:08.215298
5149,6033,14500,2021-04-27 15:36:14.102480,2021-04-27 15:36:14.102480
5150,6033,5834,2021-04-27 15:36:20.263774,2021-04-27 15:36:20.263774
5151,6035,2665,2021-04-27 15:36:24.815756,2021-04-27 15:36:24.815756
5152,6035,14496,2021-04-27 15:36:25.440052,2021-04-27 15:36:25.440052
5153,2248,14501,2021-04-27 15:36:28.188842,2021-04-27 15:36:28.188842
5154,2248,2152,2021-04-27 15:36:29.243075,2021-04-27 15:36:29.243075
5155,2248,14505,2021-04-27 15:36:29.389364,2021-04-27 15:36:29.389364
5156,2248,14506,2021-04-27 15:36:33.991317,2021-04-27 15:36:33.991317
5157,6036,2949,2021-04-27 15:36:37.873367,2021-04-27 15:36:37.873367
5158,866,14507,2021-04-27 15:36:42.343042,2021-04-27 15:36:42.343042
5159,866,14508,2021-04-27 15:36:42.696967,2021-04-27 15:36:42.696967
5160,866,14514,2021-04-27 15:36:43.862162,2021-04-27 15:36:43.862162
5161,866,14515,2021-04-27 15:36:44.006032,2021-04-27 15:36:44.006032
5162,866,14516,2021-04-27 15:36:44.361310,2021-04-27 15:36:44.361310
5163,866,2615,2021-04-27 15:36:45.542268,2021-04-27 15:36:45.542268
5164,866,13854,2021-04-27 15:36:45.689683,2021-04-27 15:36:45.689683
5165,6039,14523,2021-04-27 15:36:54.015809,2021-04-27 15:36:54.015809
5166,6039,14524,2021-04-27 15:36:56.010294,2021-04-27 15:36:56.010294
5167,6039,1895,2021-04-27 15:37:00.083597,2021-04-27 15:37:00.083597
5168,6039,14525,2021-04-27 15:37:00.241749,2021-04-27 15:37:00.241749
5169,6039,14526,2021-04-27 15:37:06.268438,2021-04-27 15:37:06.268438
5170,6039,9188,2021-04-27 15:37:06.779397,2021-04-27 15:37:06.779397
5171,6039,7304,2021-04-27 15:37:08.605544,2021-04-27 15:37:08.605544
5172,6039,14530,2021-04-27 15:37:10.685090,2021-04-27 15:37:10.685090
5173,6039,7575,2021-04-27 15:37:11.807209,2021-04-27 15:37:11.807209
5174,6039,7540,2021-04-27 15:37:11.924154,2021-04-27 15:37:11.924154
5175,6039,14533,2021-04-27 15:37:15.676392,2021-04-27 15:37:15.676392
5176,6039,14534,2021-04-27 15:37:16.453448,2021-04-27 15:37:16.453448
5177,6039,7306,2021-04-27 15:37:16.563321,2021-04-27 15:37:16.563321
5178,6039,14535,2021-04-27 15:37:17.842167,2021-04-27 15:37:17.842167
5179,6039,14536,2021-04-27 15:37:18.383137,2021-04-27 15:37:18.383137
5180,6039,14537,2021-04-27 15:37:19.990807,2021-04-27 15:37:19.990807
5181,6040,14538,2021-04-27 15:37:24.027630,2021-04-27 15:37:24.027630
5182,6041,14539,2021-04-27 15:37:24.626086,2021-04-27 15:37:24.626086
5183,6044,14540,2021-04-27 15:37:40.049085,2021-04-27 15:37:40.049085
5184,2092,14541,2021-04-27 15:37:50.718457,2021-04-27 15:37:50.718457
5185,2092,13291,2021-04-27 15:37:52.204410,2021-04-27 15:37:52.204410
5186,2092,14542,2021-04-27 15:37:53.609737,2021-04-27 15:37:53.609737
5187,6049,14543,2021-04-27 15:38:00.402607,2021-04-27 15:38:00.402607
5188,6049,14544,2021-04-27 15:38:04.107391,2021-04-27 15:38:04.107391
5189,6049,14545,2021-04-27 15:38:05.760803,2021-04-27 15:38:05.760803
5190,6050,14546,2021-04-27 15:38:09.574916,2021-04-27 15:38:09.574916
5191,1859,14547,2021-04-27 15:38:26.736813,2021-04-27 15:38:26.736813
5192,6056,2919,2021-04-27 15:38:34.300652,2021-04-27 15:38:34.300652
5193,6056,2920,2021-04-27 15:38:44.111231,2021-04-27 15:38:44.111231
5194,6056,12080,2021-04-27 15:38:47.013661,2021-04-27 15:38:47.013661
5195,6060,14550,2021-04-27 15:38:55.653146,2021-04-27 15:38:55.653146
5196,6060,14551,2021-04-27 15:38:55.774823,2021-04-27 15:38:55.774823
5197,6060,14552,2021-04-27 15:38:59.128427,2021-04-27 15:38:59.128427
5198,6060,3089,2021-04-27 15:38:59.669679,2021-04-27 15:38:59.669679
5199,6060,14560,2021-04-27 15:38:59.874243,2021-04-27 15:38:59.874243
5200,6060,14561,2021-04-27 15:39:05.612190,2021-04-27 15:39:05.612190
5201,6060,14562,2021-04-27 15:39:05.846859,2021-04-27 15:39:05.846859
5202,6060,6790,2021-04-27 15:39:07.878519,2021-04-27 15:39:07.878519
5203,6060,14563,2021-04-27 15:39:08.853124,2021-04-27 15:39:08.853124
5204,6060,14564,2021-04-27 15:39:09.762107,2021-04-27 15:39:09.762107
5205,6060,14565,2021-04-27 15:39:10.500567,2021-04-27 15:39:10.500567
5206,6060,683,2021-04-27 15:39:12.623142,2021-04-27 15:39:12.623142
5207,6060,14569,2021-04-27 15:39:12.935545,2021-04-27 15:39:12.935545
5208,6060,14570,2021-04-27 15:39:13.340296,2021-04-27 15:39:13.340296
5209,6060,14576,2021-04-27 15:39:21.844911,2021-04-27 15:39:21.844911
5210,6060,13952,2021-04-27 15:39:22.714693,2021-04-27 15:39:22.714693
5211,6060,14582,2021-04-27 15:39:24.480474,2021-04-27 15:39:24.480474
5212,6060,14583,2021-04-27 15:39:25.155288,2021-04-27 15:39:25.155288
5213,6060,14584,2021-04-27 15:39:25.453678,2021-04-27 15:39:25.453678
5214,6060,14585,2021-04-27 15:39:28.991239,2021-04-27 15:39:28.991239
5215,6061,2165,2021-04-27 15:39:44.166241,2021-04-27 15:39:44.166241
5216,2333,14586,2021-04-27 15:39:46.665644,2021-04-27 15:39:46.665644
5217,2333,14589,2021-04-27 15:39:47.740778,2021-04-27 15:39:47.740778
5218,2333,14598,2021-04-27 15:39:48.587294,2021-04-27 15:39:48.587294
5219,2333,14602,2021-04-27 15:39:48.829880,2021-04-27 15:39:48.829880
5220,2333,14603,2021-04-27 15:39:50.057704,2021-04-27 15:39:50.057704
5221,2333,14605,2021-04-27 15:39:50.386763,2021-04-27 15:39:50.386763
5222,6065,2317,2021-04-27 15:39:54.020885,2021-04-27 15:39:54.020885
5223,6065,14606,2021-04-27 15:39:54.526559,2021-04-27 15:39:54.526559
5224,6065,14607,2021-04-27 15:39:56.466250,2021-04-27 15:39:56.466250
5225,6066,14606,2021-04-27 15:39:59.410419,2021-04-27 15:39:59.410419
5226,6066,8916,2021-04-27 15:39:59.923382,2021-04-27 15:39:59.923382
5227,6066,2865,2021-04-27 15:40:00.165595,2021-04-27 15:40:00.165595
5228,358,10504,2021-04-27 15:40:13.863213,2021-04-27 15:40:13.863213
5229,358,14612,2021-04-27 15:40:17.276808,2021-04-27 15:40:17.276808
5230,358,14613,2021-04-27 15:40:26.623012,2021-04-27 15:40:26.623012
5231,358,14615,2021-04-27 15:40:26.811185,2021-04-27 15:40:26.811185
5232,358,7194,2021-04-27 15:40:26.900486,2021-04-27 15:40:26.900486
5233,358,132,2021-04-27 15:40:27.051297,2021-04-27 15:40:27.051297
5234,358,11431,2021-04-27 15:40:27.157705,2021-04-27 15:40:27.157705
5235,358,14620,2021-04-27 15:40:27.635204,2021-04-27 15:40:27.635204
5236,358,6251,2021-04-27 15:40:32.713486,2021-04-27 15:40:32.713486
5237,358,14625,2021-04-27 15:40:33.301831,2021-04-27 15:40:33.301831
5238,358,14626,2021-04-27 15:40:33.472138,2021-04-27 15:40:33.472138
5239,358,14628,2021-04-27 15:40:40.791007,2021-04-27 15:40:40.791007
5240,359,6251,2021-04-27 15:40:51.178442,2021-04-27 15:40:51.178442
5241,359,14612,2021-04-27 15:40:53.209531,2021-04-27 15:40:53.209531
5242,359,14613,2021-04-27 15:40:57.547852,2021-04-27 15:40:57.547852
5243,359,7194,2021-04-27 15:40:57.654104,2021-04-27 15:40:57.654104
5244,359,14615,2021-04-27 15:40:57.730209,2021-04-27 15:40:57.730209
5245,359,14618,2021-04-27 15:40:57.911245,2021-04-27 15:40:57.911245
5246,359,14620,2021-04-27 15:40:58.324341,2021-04-27 15:40:58.324341
5247,359,6268,2021-04-27 15:41:00.799608,2021-04-27 15:41:00.799608
5248,359,3544,2021-04-27 15:41:01.405694,2021-04-27 15:41:01.405694
5249,359,3548,2021-04-27 15:41:01.603803,2021-04-27 15:41:01.603803
5250,820,14634,2021-04-27 15:41:11.906343,2021-04-27 15:41:11.906343
5251,820,3596,2021-04-27 15:41:14.868156,2021-04-27 15:41:14.868156
5252,820,14635,2021-04-27 15:41:15.261681,2021-04-27 15:41:15.261681
5253,680,14636,2021-04-27 15:41:16.748727,2021-04-27 15:41:16.748727
